Lambda,D_rot,score
100000.0,0.01,0.9797
100000.0,0.01,0.9785
100000.0,0.01,0.9773
100000.0,0.01,0.9799
100000.0,0.01,0.9775
100000.0,0.01,0.979
100000.0,0.01,0.979
100000.0,0.01,0.9777
100000.0,0.01,0.9767
100000.0,0.01,0.9764
100000.0,0.01,0.9772
100000.0,0.01,0.9782
100000.0,0.01,0.9783
100000.0,0.01,0.9775
100000.0,0.01,0.9775
100000.0,0.01,0.9783
100000.0,0.01,0.9764
100000.0,0.01,0.9772
100000.0,0.01,0.9784
100000.0,0.01,0.978
100000.0,0.01,0.9796
100000.0,0.01,0.9769
100000.0,0.01,0.9783
100000.0,0.01,0.9791
100000.0,0.01,0.9771
100000.0,0.01,0.9777
100000.0,0.01,0.977
100000.0,0.01,0.9782
100000.0,0.01,0.9787
100000.0,0.01,0.9792
100000.0,0.01,0.9766
100000.0,0.01,0.9795
100000.0,0.01,0.9773
100000.0,0.01,0.978
100000.0,0.01,0.9784
100000.0,0.01,0.9784
100000.0,0.01,0.9779
100000.0,0.01,0.9775
100000.0,0.01,0.9799
100000.0,0.01,0.9773
100000.0,0.01,0.9782
100000.0,0.01,0.9789
100000.0,0.01,0.9777
100000.0,0.01,0.9788
100000.0,0.01,0.9783
100000.0,0.01,0.9788
1000000.0,0.01,0.9845
1000000.0,0.01,0.9858
1000000.0,0.01,0.9834
1000000.0,0.01,0.9841
1000000.0,0.01,0.9848
1000000.0,0.01,0.9836
1000000.0,0.01,0.9849
1000000.0,0.01,0.9848
1000000.0,0.01,0.9846
1000000.0,0.01,0.9831
1000000.0,0.01,0.9849
1000000.0,0.01,0.9841
1000000.0,0.01,0.9842
1000000.0,0.01,0.9842
1000000.0,0.01,0.9848
1000000.0,0.01,0.9854
1000000.0,0.01,0.9848
1000000.0,0.01,0.9858
1000000.0,0.01,0.9845
1000000.0,0.01,0.9848
1000000.0,0.01,0.9854
1000000.0,0.01,0.9858
1000000.0,0.01,0.9844
1000000.0,0.01,0.9852
1000000.0,0.01,0.9848
1000000.0,0.01,0.9844
1000000.0,0.01,0.9855
1000000.0,0.01,0.985
1000000.0,0.01,0.9847
1000000.0,0.01,0.9844
1000000.0,0.01,0.9841
1000000.0,0.01,0.9854
1000000.0,0.01,0.9836
1000000.0,0.01,0.9846
1000000.0,0.01,0.9847
1000000.0,0.01,0.9848
1000000.0,0.01,0.9847
1000000.0,0.01,0.9854
1000000.0,0.01,0.9855
1000000.0,0.01,0.9848
1000000.0,0.01,0.9849
1000000.0,0.01,0.9824
1000000.0,0.01,0.9854
1000000.0,0.01,0.9847
1000000.0,0.01,0.9831
1000000.0,0.01,0.9852
1000000.0,0.01,0.9839
1000000.0,0.01,0.9846
1000000.0,0.01,0.9849
1000000.0,0.01,0.9837
1000000.0,0.01,0.9841
1000000.0,0.01,0.9846
1000000.0,0.01,0.9855
1000000.0,0.01,0.9846
1000000.0,0.01,0.9843
1000000.0,0.01,0.9847
1000000.0,0.01,0.9846
1000000.0,0.01,0.9846
1000000.0,0.01,0.9854
1000000.0,0.01,0.9844
1000000.0,0.01,0.9856
1000000.0,0.01,0.9847
1000000.0,0.01,0.9846
1000000.0,0.01,0.9842
1000000.0,0.01,0.9841
1000000.0,0.01,0.9839
1000000.0,0.01,0.9846
1000000.0,0.01,0.9851
1000000.0,0.01,0.9862
1000000.0,0.01,0.9853
1000000.0,0.01,0.9853
1000000.0,0.01,0.9853
1000000.0,0.01,0.9842
1000000.0,0.01,0.9843
1000000.0,0.01,0.9846
1000000.0,0.01,0.9852
1000000.0,0.01,0.9846
1000000.0,0.01,0.9862
1000000.0,0.01,0.9854
1000000.0,0.01,0.984
1000000.0,0.01,0.9845
1000000.0,0.01,0.9849
1000000.0,0.01,0.985
1000000.0,0.01,0.9847
1000000.0,0.01,0.9846
1000000.0,0.01,0.9844
1000000.0,0.01,0.9844
1000000.0,0.01,0.9828
1000000.0,0.01,0.9842
1000000.0,0.01,0.9844
1000000.0,0.01,0.9851
1000000.0,0.01,0.9837
1000000.0,0.01,0.9855
1000000.0,0.01,0.9849
1000000.0,0.01,0.9837
1000000.0,0.01,0.9838
1000000.0,0.01,0.9843
1000000.0,0.01,0.984
1000000.0,0.01,0.9842
1000000.0,0.01,0.9848
10000000.0,0.01,0.9872
10000000.0,0.01,0.9881
10000000.0,0.01,0.9883
10000000.0,0.01,0.9887
10000000.0,0.01,0.9885
10000000.0,0.01,0.988
10000000.0,0.01,0.9885
10000000.0,0.01,0.9878
10000000.0,0.01,0.9878
10000000.0,0.01,0.9882
10000000.0,0.01,0.9878
10000000.0,0.01,0.9887
10000000.0,0.01,0.9876
10000000.0,0.01,0.988
10000000.0,0.01,0.9893
10000000.0,0.01,0.988
10000000.0,0.01,0.9882
10000000.0,0.01,0.9881
10000000.0,0.01,0.9885
10000000.0,0.01,0.9883
10000000.0,0.01,0.9888
10000000.0,0.01,0.9879
10000000.0,0.01,0.988
10000000.0,0.01,0.9884
10000000.0,0.01,0.9882
10000000.0,0.01,0.9868
10000000.0,0.01,0.9881
10000000.0,0.01,0.9873
10000000.0,0.01,0.9885
10000000.0,0.01,0.9878
10000000.0,0.01,0.9879
10000000.0,0.01,0.988
10000000.0,0.01,0.9889
10000000.0,0.01,0.9886
10000000.0,0.01,0.9875
10000000.0,0.01,0.9888
10000000.0,0.01,0.9876
10000000.0,0.01,0.988
10000000.0,0.01,0.9871
10000000.0,0.01,0.9888
10000000.0,0.01,0.9887
10000000.0,0.01,0.9878
10000000.0,0.01,0.9881
10000000.0,0.01,0.9885
10000000.0,0.01,0.9879
10000000.0,0.01,0.988
10000000.0,0.01,0.9884
10000000.0,0.01,0.9886
10000000.0,0.01,0.9886
10000000.0,0.01,0.9885
10000000.0,0.01,0.9877
10000000.0,0.01,0.9883
10000000.0,0.01,0.9879
10000000.0,0.01,0.9876
10000000.0,0.01,0.9892
10000000.0,0.01,0.9887
10000000.0,0.01,0.9885
10000000.0,0.01,0.9884
10000000.0,0.01,0.9883
10000000.0,0.01,0.9883
10000000.0,0.01,0.9884
10000000.0,0.01,0.9884
10000000.0,0.01,0.9877
10000000.0,0.01,0.9889
10000000.0,0.01,0.9879
10000000.0,0.01,0.9888
10000000.0,0.01,0.9881
10000000.0,0.01,0.9882
10000000.0,0.01,0.9889
10000000.0,0.01,0.988
10000000.0,0.01,0.9879
10000000.0,0.01,0.9887
10000000.0,0.01,0.9878
10000000.0,0.01,0.9879
10000000.0,0.01,0.9875
10000000.0,0.01,0.9874
10000000.0,0.01,0.9885
10000000.0,0.01,0.9884
10000000.0,0.01,0.988
10000000.0,0.01,0.9889
10000000.0,0.01,0.9873
10000000.0,0.01,0.9884
10000000.0,0.01,0.9887
10000000.0,0.01,0.9886
10000000.0,0.01,0.9883
10000000.0,0.01,0.9886
10000000.0,0.01,0.9881
10000000.0,0.01,0.9884
10000000.0,0.01,0.9886
10000000.0,0.01,0.989
10000000.0,0.01,0.988
10000000.0,0.01,0.9879
10000000.0,0.01,0.9886
10000000.0,0.01,0.9889
10000000.0,0.01,0.9883
10000000.0,0.01,0.9883
10000000.0,0.01,0.9888
10000000.0,0.01,0.9879
10000000.0,0.01,0.9891
10000000.0,0.01,0.9877
1000.0,0.1,0.9067
1000.0,0.1,0.908
1000.0,0.1,0.9074
1000.0,0.1,0.9038
1000.0,0.1,0.9068
1000.0,0.1,0.9076
1000.0,0.1,0.9079
1000.0,0.1,0.9023
1000.0,0.1,0.9072
1000.0,0.1,0.9058
1000.0,0.1,0.9041
1000.0,0.1,0.9069
1000.0,0.1,0.9066
1000.0,0.1,0.906
1000.0,0.1,0.9032
1000.0,0.1,0.9063
1000.0,0.1,0.9044
1000.0,0.1,0.9073
1000.0,0.1,0.9032
1000.0,0.1,0.9061
1000.0,0.1,0.9047
1000.0,0.1,0.905
1000.0,0.1,0.9028
1000.0,0.1,0.9086
1000.0,0.1,0.903
1000.0,0.1,0.9072
1000.0,0.1,0.9049
1000.0,0.1,0.9085
1000.0,0.1,0.9045
1000.0,0.1,0.9045
1000.0,0.1,0.904
1000.0,0.1,0.9059
1000.0,0.1,0.9026
1000.0,0.1,0.9043
1000.0,0.1,0.9054
1000.0,0.1,0.9043
1000.0,0.1,0.9054
1000.0,0.1,0.9069
1000.0,0.1,0.9037
1000.0,0.1,0.9048
1000.0,0.1,0.9031
1000.0,0.1,0.9073
1000.0,0.1,0.9049
1000.0,0.1,0.9078
1000.0,0.1,0.9034
1000.0,0.1,0.9055
1000.0,0.1,0.9052
1000.0,0.1,0.9064
1000.0,0.1,0.9052
1000.0,0.1,0.9065
1000.0,0.1,0.906
1000.0,0.1,0.9043
1000.0,0.1,0.9034
1000.0,0.1,0.9051
1000.0,0.1,0.9013
1000.0,0.1,0.9061
1000.0,0.1,0.9023
1000.0,0.1,0.9042
1000.0,0.1,0.906
1000.0,0.1,0.9054
1000.0,0.1,0.9029
1000.0,0.1,0.9075
1000.0,0.1,0.905
1000.0,0.1,0.908
1000.0,0.1,0.906
1000.0,0.1,0.9053
1000.0,0.1,0.9073
1000.0,0.1,0.9036
1000.0,0.1,0.9034
1000.0,0.1,0.9033
1000.0,0.1,0.9048
1000.0,0.1,0.9048
1000.0,0.1,0.907
1000.0,0.1,0.9051
1000.0,0.1,0.905
1000.0,0.1,0.9094
1000.0,0.1,0.9026
1000.0,0.1,0.9054
1000.0,0.1,0.9083
1000.0,0.1,0.9043
1000.0,0.1,0.902
1000.0,0.1,0.9021
1000.0,0.1,0.9096
1000.0,0.1,0.9036
1000.0,0.1,0.9033
1000.0,0.1,0.9074
1000.0,0.1,0.9042
1000.0,0.1,0.901
1000.0,0.1,0.9085
1000.0,0.1,0.9051
1000.0,0.1,0.9039
1000.0,0.1,0.9035
1000.0,0.1,0.9064
1000.0,0.1,0.9059
1000.0,0.1,0.9055
1000.0,0.1,0.9077
1000.0,0.1,0.9043
1000.0,0.1,0.9044
1000.0,0.1,0.9077
1000.0,0.1,0.9076
10000.0,0.1,0.929
10000.0,0.1,0.9282
10000.0,0.1,0.9296
10000.0,0.1,0.9292
10000.0,0.1,0.9306
10000.0,0.1,0.9319
10000.0,0.1,0.9281
10000.0,0.1,0.9302
10000.0,0.1,0.9262
10000.0,0.1,0.9294
10000.0,0.1,0.9291
10000.0,0.1,0.928
10000.0,0.1,0.9289
10000.0,0.1,0.9256
10000.0,0.1,0.9293
10000.0,0.1,0.9308
10000.0,0.1,0.9302
10000.0,0.1,0.9274
10000.0,0.1,0.9285
10000.0,0.1,0.9294
10000.0,0.1,0.929
10000.0,0.1,0.9318
10000.0,0.1,0.9252
10000.0,0.1,0.9315
10000.0,0.1,0.9322
10000.0,0.1,0.9283
10000.0,0.1,0.9278
10000.0,0.1,0.9273
10000.0,0.1,0.9293
10000.0,0.1,0.9261
10000.0,0.1,0.9282
10000.0,0.1,0.9295
10000.0,0.1,0.93
10000.0,0.1,0.9302
10000.0,0.1,0.9304
10000.0,0.1,0.9306
10000.0,0.1,0.9271
10000.0,0.1,0.9284
10000.0,0.1,0.9257
10000.0,0.1,0.9269
10000.0,0.1,0.9287
10000.0,0.1,0.9279
10000.0,0.1,0.9275
10000.0,0.1,0.93
10000.0,0.1,0.9303
10000.0,0.1,0.9287
10000.0,0.1,0.9271
10000.0,0.1,0.9275
10000.0,0.1,0.9293
10000.0,0.1,0.9277
10000.0,0.1,0.9302
10000.0,0.1,0.9268
10000.0,0.1,0.9297
10000.0,0.1,0.9289
10000.0,0.1,0.9268
10000.0,0.1,0.9291
10000.0,0.1,0.9321
10000.0,0.1,0.93
10000.0,0.1,0.9301
10000.0,0.1,0.9294
10000.0,0.1,0.9279
10000.0,0.1,0.9291
10000.0,0.1,0.9283
10000.0,0.1,0.9311
10000.0,0.1,0.9293
10000.0,0.1,0.9264
10000.0,0.1,0.9296
10000.0,0.1,0.9277
10000.0,0.1,0.9268
10000.0,0.1,0.928
10000.0,0.1,0.9291
10000.0,0.1,0.9276
10000.0,0.1,0.9253
10000.0,0.1,0.9307
10000.0,0.1,0.9295
10000.0,0.1,0.9303
10000.0,0.1,0.9287
10000.0,0.1,0.9312
10000.0,0.1,0.9281
10000.0,0.1,0.9288
10000.0,0.1,0.9276
10000.0,0.1,0.9297
10000.0,0.1,0.9269
10000.0,0.1,0.9287
10000.0,0.1,0.9293
10000.0,0.1,0.9282
10000.0,0.1,0.9275
10000.0,0.1,0.9296
10000.0,0.1,0.9296
10000.0,0.1,0.9274
10000.0,0.1,0.9287
10000.0,0.1,0.928
10000.0,0.1,0.9297
10000.0,0.1,0.929
10000.0,0.1,0.9266
10000.0,0.1,0.9304
10000.0,0.1,0.9281
10000.0,0.1,0.9299
10000.0,0.1,0.9298
10000.0,0.1,0.9272
100000.0,0.1,0.946
100000.0,0.1,0.9476
100000.0,0.1,0.947
100000.0,0.1,0.9457
100000.0,0.1,0.9485
100000.0,0.1,0.9457
100000.0,0.1,0.9464
100000.0,0.1,0.9475
100000.0,0.1,0.9481
100000.0,0.1,0.9465
100000.0,0.1,0.9473
100000.0,0.1,0.9468
100000.0,0.1,0.9465
100000.0,0.1,0.946
100000.0,0.1,0.9458
100000.0,0.1,0.9454
100000.0,0.1,0.9476
100000.0,0.1,0.9482
100000.0,0.1,0.9467
100000.0,0.1,0.9466
100000.0,0.1,0.9474
100000.0,0.1,0.9503
100000.0,0.1,0.9486
100000.0,0.1,0.9469
100000.0,0.1,0.9477
100000.0,0.1,0.9477
100000.0,0.1,0.9447
100000.0,0.1,0.9467
100000.0,0.1,0.9445
100000.0,0.1,0.9468
100000.0,0.1,0.9454
100000.0,0.1,0.9465
100000.0,0.1,0.9498
100000.0,0.1,0.9509
100000.0,0.1,0.9473
100000.0,0.1,0.9455
100000.0,0.1,0.9468
100000.0,0.1,0.9492
100000.0,0.1,0.9478
100000.0,0.1,0.9467
100000.0,0.1,0.9469
100000.0,0.1,0.947
100000.0,0.1,0.9459
100000.0,0.1,0.9435
100000.0,0.1,0.9472
100000.0,0.1,0.9463
100000.0,0.1,0.9463
100000.0,0.1,0.9461
100000.0,0.1,0.9471
100000.0,0.1,0.9483
100000.0,0.1,0.9455
100000.0,0.1,0.9458
100000.0,0.1,0.9493
100000.0,0.1,0.9482
100000.0,0.1,0.9474
100000.0,0.1,0.9487
100000.0,0.1,0.9485
100000.0,0.1,0.9474
100000.0,0.1,0.9464
100000.0,0.1,0.9464
100000.0,0.1,0.9483
100000.0,0.1,0.9457
100000.0,0.1,0.9454
100000.0,0.1,0.9484
100000.0,0.1,0.9477
100000.0,0.1,0.9475
100000.0,0.1,0.9478
100000.0,0.1,0.9486
100000.0,0.1,0.946
100000.0,0.1,0.9479
100000.0,0.1,0.9469
100000.0,0.1,0.9486
100000.0,0.1,0.9478
100000.0,0.1,0.9487
100000.0,0.1,0.9473
100000.0,0.1,0.9487
100000.0,0.1,0.9478
100000.0,0.1,0.9483
100000.0,0.1,0.9485
100000.0,0.1,0.9491
100000.0,0.1,0.9456
100000.0,0.1,0.9458
100000.0,0.1,0.9458
100000.0,0.1,0.9483
100000.0,0.1,0.9487
100000.0,0.1,0.9461
100000.0,0.1,0.9459
100000.0,0.1,0.9502
100000.0,0.1,0.9475
100000.0,0.1,0.9489
100000.0,0.1,0.9486
100000.0,0.1,0.9474
100000.0,0.1,0.9501
100000.0,0.1,0.9483
100000.0,0.1,0.9465
100000.0,0.1,0.9474
100000.0,0.1,0.9471
100000.0,0.1,0.9482
100000.0,0.1,0.9466
100000.0,0.1,0.9477
1000000.0,0.1,0.9628
1000000.0,0.1,0.9626
1000000.0,0.1,0.9623
1000000.0,0.1,0.9617
1000000.0,0.1,0.9617
1000000.0,0.1,0.9595
1000000.0,0.1,0.9622
1000000.0,0.1,0.9636
1000000.0,0.1,0.9638
1000000.0,0.1,0.9645
1000000.0,0.1,0.9612
1000000.0,0.1,0.9612
1000000.0,0.1,0.9615
1000000.0,0.1,0.9624
1000000.0,0.1,0.9626
1000000.0,0.1,0.9614
1000000.0,0.1,0.9626
1000000.0,0.1,0.9631
1000000.0,0.1,0.9618
1000000.0,0.1,0.9621
1000000.0,0.1,0.9601
1000000.0,0.1,0.9612
1000000.0,0.1,0.9609
1000000.0,0.1,0.9633
1000000.0,0.1,0.9604
1000000.0,0.1,0.9614
1000000.0,0.1,0.9617
1000000.0,0.1,0.9626
1000000.0,0.1,0.962
1000000.0,0.1,0.9631
1000000.0,0.1,0.9621
1000000.0,0.1,0.9609
1000000.0,0.1,0.9622
1000000.0,0.1,0.9631
1000000.0,0.1,0.9638
1000000.0,0.1,0.961
1000000.0,0.1,0.9607
1000000.0,0.1,0.9623
1000000.0,0.1,0.961
1000000.0,0.1,0.9606
1000000.0,0.1,0.9621
1000000.0,0.1,0.9618
1000000.0,0.1,0.9618
1000000.0,0.1,0.9631
1000000.0,0.1,0.9632
1000000.0,0.1,0.9619
1000000.0,0.1,0.9612
1000000.0,0.1,0.959
1000000.0,0.1,0.9614
1000000.0,0.1,0.9615
1000000.0,0.1,0.9614
1000000.0,0.1,0.9633
1000000.0,0.1,0.9622
1000000.0,0.1,0.9626
1000000.0,0.1,0.9626
1000000.0,0.1,0.96
1000000.0,0.1,0.9635
1000000.0,0.1,0.9593
1000000.0,0.1,0.9626
1000000.0,0.1,0.9628
1000000.0,0.1,0.9596
1000000.0,0.1,0.962
1000000.0,0.1,0.9622
1000000.0,0.1,0.9625
1000000.0,0.1,0.9624
1000000.0,0.1,0.9601
1000000.0,0.1,0.9618
1000000.0,0.1,0.9626
1000000.0,0.1,0.9594
1000000.0,0.1,0.9612
1000000.0,0.1,0.9626
1000000.0,0.1,0.962
1000000.0,0.1,0.9621
1000000.0,0.1,0.9646
1000000.0,0.1,0.9603
1000000.0,0.1,0.961
1000000.0,0.1,0.9613
1000000.0,0.1,0.9612
1000000.0,0.1,0.9613
1000000.0,0.1,0.9607
1000000.0,0.1,0.9632
1000000.0,0.1,0.9606
1000000.0,0.1,0.96
1000000.0,0.1,0.9636
1000000.0,0.1,0.9603
1000000.0,0.1,0.961
1000000.0,0.1,0.9634
1000000.0,0.1,0.9616
1000000.0,0.1,0.9641
1000000.0,0.1,0.9586
1000000.0,0.1,0.9639
1000000.0,0.1,0.9631
1000000.0,0.1,0.961
1000000.0,0.1,0.962
1000000.0,0.1,0.9619
1000000.0,0.1,0.9638
1000000.0,0.1,0.9625
1000000.0,0.1,0.963
1000000.0,0.1,0.9615
1000000.0,0.1,0.9614
10000000.0,0.1,0.9712
10000000.0,0.1,0.9725
10000000.0,0.1,0.9732
10000000.0,0.1,0.9712
10000000.0,0.1,0.9715
10000000.0,0.1,0.9714
10000000.0,0.1,0.9726
10000000.0,0.1,0.9743
10000000.0,0.1,0.972
10000000.0,0.1,0.9727
10000000.0,0.1,0.9734
10000000.0,0.1,0.973
10000000.0,0.1,0.9706
10000000.0,0.1,0.9722
10000000.0,0.1,0.9726
10000000.0,0.1,0.9714
10000000.0,0.1,0.9726
10000000.0,0.1,0.9716
10000000.0,0.1,0.9721
10000000.0,0.1,0.9728
10000000.0,0.1,0.971
10000000.0,0.1,0.972
10000000.0,0.1,0.9738
10000000.0,0.1,0.9722
10000000.0,0.1,0.9729
10000000.0,0.1,0.9721
10000000.0,0.1,0.9719
10000000.0,0.1,0.9715
10000000.0,0.1,0.9724
10000000.0,0.1,0.972
10000000.0,0.1,0.9735
10000000.0,0.1,0.972
10000000.0,0.1,0.9724
10000000.0,0.1,0.9741
10000000.0,0.1,0.9722
10000000.0,0.1,0.9728
10000000.0,0.1,0.9726
10000000.0,0.1,0.9726
10000000.0,0.1,0.9729
10000000.0,0.1,0.9704
10000000.0,0.1,0.9713
10000000.0,0.1,0.9703
10000000.0,0.1,0.9726
10000000.0,0.1,0.9736
10000000.0,0.1,0.9725
10000000.0,0.1,0.9728
10000000.0,0.1,0.9731
10000000.0,0.1,0.9731
10000000.0,0.1,0.9721
10000000.0,0.1,0.9729
10000000.0,0.1,0.9718
10000000.0,0.1,0.9713
10000000.0,0.1,0.9723
10000000.0,0.1,0.972
10000000.0,0.1,0.9712
10000000.0,0.1,0.9721
10000000.0,0.1,0.9723
10000000.0,0.1,0.9718
10000000.0,0.1,0.9731
10000000.0,0.1,0.9727
10000000.0,0.1,0.9726
10000000.0,0.1,0.9726
10000000.0,0.1,0.9725
10000000.0,0.1,0.9717
10000000.0,0.1,0.9725
10000000.0,0.1,0.9726
10000000.0,0.1,0.9714
10000000.0,0.1,0.9732
10000000.0,0.1,0.9726
10000000.0,0.1,0.9711
10000000.0,0.1,0.9706
10000000.0,0.1,0.9728
10000000.0,0.1,0.9725
10000000.0,0.1,0.9734
10000000.0,0.1,0.9737
10000000.0,0.1,0.9715
10000000.0,0.1,0.9723
10000000.0,0.1,0.9717
10000000.0,0.1,0.9721
10000000.0,0.1,0.9726
10000000.0,0.1,0.9732
10000000.0,0.1,0.972
10000000.0,0.1,0.971
10000000.0,0.1,0.9726
10000000.0,0.1,0.973
10000000.0,0.1,0.9734
10000000.0,0.1,0.9728
10000000.0,0.1,0.9722
10000000.0,0.1,0.9715
10000000.0,0.1,0.9723
10000000.0,0.1,0.9713
10000000.0,0.1,0.9722
10000000.0,0.1,0.9716
10000000.0,0.1,0.9727
10000000.0,0.1,0.9735
10000000.0,0.1,0.9709
10000000.0,0.1,0.971
10000000.0,0.1,0.9726
10000000.0,0.1,0.973
10000000.0,0.1,0.9714
1000.0,0.1,0.9097
1000.0,0.1,0.9112
1000.0,0.1,0.9098
1000.0,0.1,0.9085
1000.0,0.1,0.9099
1000.0,0.1,0.9072
1000.0,0.1,0.9099
1000.0,0.1,0.9095
1000.0,0.1,0.9047
1000.0,0.1,0.9086
1000.0,0.1,0.9106
1000.0,0.1,0.9089
1000.0,0.1,0.9083
1000.0,0.1,0.9096
1000.0,0.1,0.9088
1000.0,0.1,0.9085
1000.0,0.1,0.9064
1000.0,0.1,0.9096
1000.0,0.1,0.9077
1000.0,0.1,0.906
1000.0,0.1,0.9094
1000.0,0.1,0.9073
1000.0,0.1,0.9114
1000.0,0.1,0.9092
1000.0,0.1,0.9093
1000.0,0.1,0.9101
1000.0,0.1,0.9082
1000.0,0.1,0.9105
1000.0,0.1,0.9073
1000.0,0.1,0.9065
1000.0,0.1,0.9074
1000.0,0.1,0.908
1000.0,0.1,0.9098
1000.0,0.1,0.9089
1000.0,0.1,0.9088
1000.0,0.1,0.9047
1000.0,0.1,0.9091
1000.0,0.1,0.9096
1000.0,0.1,0.9093
1000.0,0.1,0.9077
1000.0,0.1,0.9128
1000.0,0.1,0.9102
1000.0,0.1,0.9122
1000.0,0.1,0.9111
1000.0,0.1,0.91
1000.0,0.1,0.9093
1000.0,0.1,0.904
1000.0,0.1,0.9086
1000.0,0.1,0.9122
1000.0,0.1,0.9108
1000.0,0.1,0.909
1000.0,0.1,0.9066
1000.0,0.1,0.9081
1000.0,0.1,0.9101
1000.0,0.1,0.9066
1000.0,0.1,0.9102
1000.0,0.1,0.9133
1000.0,0.1,0.9068
1000.0,0.1,0.9084
1000.0,0.1,0.91
1000.0,0.1,0.9085
1000.0,0.1,0.9097
1000.0,0.1,0.9114
1000.0,0.1,0.9086
1000.0,0.1,0.9074
1000.0,0.1,0.91
1000.0,0.1,0.9078
1000.0,0.1,0.9101
1000.0,0.1,0.9074
1000.0,0.1,0.9076
1000.0,0.1,0.9094
1000.0,0.1,0.9088
1000.0,0.1,0.9069
1000.0,0.1,0.9089
1000.0,0.1,0.9095
1000.0,0.1,0.9079
1000.0,0.1,0.9089
1000.0,0.1,0.9075
1000.0,0.1,0.9096
1000.0,0.1,0.9092
1000.0,0.1,0.9081
1000.0,0.1,0.9094
1000.0,0.1,0.906
1000.0,0.1,0.908
1000.0,0.1,0.9099
1000.0,0.1,0.9107
1000.0,0.1,0.9063
1000.0,0.1,0.9087
1000.0,0.1,0.914
1000.0,0.1,0.9074
1000.0,0.1,0.9079
1000.0,0.1,0.9078
1000.0,0.1,0.9095
1000.0,0.1,0.9097
1000.0,0.1,0.909
1000.0,0.1,0.9092
1000.0,0.1,0.9079
1000.0,0.1,0.9091
1000.0,0.1,0.9132
1000.0,0.1,0.9079
10000.0,0.1,0.9328
10000.0,0.1,0.9345
10000.0,0.1,0.9305
10000.0,0.1,0.9336
10000.0,0.1,0.9323
10000.0,0.1,0.9316
10000.0,0.1,0.9325
10000.0,0.1,0.9301
10000.0,0.1,0.9348
10000.0,0.1,0.9329
10000.0,0.1,0.9279
10000.0,0.1,0.9316
10000.0,0.1,0.9324
10000.0,0.1,0.9318
10000.0,0.1,0.9321
10000.0,0.1,0.9291
10000.0,0.1,0.9338
10000.0,0.1,0.9297
10000.0,0.1,0.9297
10000.0,0.1,0.9319
10000.0,0.1,0.932
10000.0,0.1,0.9293
10000.0,0.1,0.9317
10000.0,0.1,0.9344
10000.0,0.1,0.9326
10000.0,0.1,0.9321
10000.0,0.1,0.9307
10000.0,0.1,0.9326
10000.0,0.1,0.932
10000.0,0.1,0.9344
10000.0,0.1,0.9319
10000.0,0.1,0.9335
10000.0,0.1,0.9314
10000.0,0.1,0.9302
10000.0,0.1,0.9306
10000.0,0.1,0.9318
10000.0,0.1,0.9312
10000.0,0.1,0.9282
10000.0,0.1,0.9327
10000.0,0.1,0.9344
10000.0,0.1,0.9343
10000.0,0.1,0.9304
10000.0,0.1,0.9328
10000.0,0.1,0.9299
10000.0,0.1,0.9307
10000.0,0.1,0.9327
10000.0,0.1,0.9336
10000.0,0.1,0.9301
10000.0,0.1,0.9324
10000.0,0.1,0.9308
10000.0,0.1,0.9312
10000.0,0.1,0.9306
10000.0,0.1,0.9322
10000.0,0.1,0.9304
10000.0,0.1,0.9339
10000.0,0.1,0.9324
10000.0,0.1,0.9316
10000.0,0.1,0.9314
10000.0,0.1,0.9331
10000.0,0.1,0.9348
10000.0,0.1,0.9324
10000.0,0.1,0.9292
10000.0,0.1,0.9316
10000.0,0.1,0.9321
10000.0,0.1,0.9317
10000.0,0.1,0.9324
10000.0,0.1,0.9329
10000.0,0.1,0.9315
10000.0,0.1,0.9329
10000.0,0.1,0.9312
10000.0,0.1,0.9327
10000.0,0.1,0.9316
10000.0,0.1,0.9339
10000.0,0.1,0.9306
10000.0,0.1,0.9347
10000.0,0.1,0.9323
10000.0,0.1,0.9347
10000.0,0.1,0.9323
10000.0,0.1,0.9303
10000.0,0.1,0.9315
10000.0,0.1,0.9314
10000.0,0.1,0.9315
10000.0,0.1,0.9342
10000.0,0.1,0.9319
10000.0,0.1,0.9336
10000.0,0.1,0.9356
10000.0,0.1,0.9345
10000.0,0.1,0.9347
10000.0,0.1,0.9333
10000.0,0.1,0.9319
10000.0,0.1,0.9348
10000.0,0.1,0.9307
10000.0,0.1,0.9343
10000.0,0.1,0.9319
10000.0,0.1,0.9333
10000.0,0.1,0.934
10000.0,0.1,0.9347
10000.0,0.1,0.93
10000.0,0.1,0.9333
10000.0,0.1,0.9325
100000.0,0.1,0.9492
100000.0,0.1,0.9526
100000.0,0.1,0.9501
100000.0,0.1,0.9496
100000.0,0.1,0.9517
100000.0,0.1,0.9527
100000.0,0.1,0.9503
100000.0,0.1,0.9487
100000.0,0.1,0.9493
100000.0,0.1,0.9504
100000.0,0.1,0.9508
100000.0,0.1,0.9497
100000.0,0.1,0.9489
100000.0,0.1,0.948
100000.0,0.1,0.9504
100000.0,0.1,0.9514
100000.0,0.1,0.9485
100000.0,0.1,0.949
100000.0,0.1,0.9513
100000.0,0.1,0.9492
100000.0,0.1,0.9485
100000.0,0.1,0.9496
100000.0,0.1,0.9496
100000.0,0.1,0.9499
100000.0,0.1,0.9477
100000.0,0.1,0.9519
100000.0,0.1,0.9499
100000.0,0.1,0.9493
100000.0,0.1,0.9504
100000.0,0.1,0.9504
100000.0,0.1,0.9491
